match,start_time,market_name,home_team,away_team,line,over_price,under_price,agency
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.24,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,3.35,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.3599999999999999,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.16,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,4.25,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.8199999999999998,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.11,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.53,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,6.6,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.11,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,3,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.26,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,1.16,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,10,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,1.11,2.45,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.62,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,3.6,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,5.8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.38,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.28,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.98,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,2.55,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.8199999999999998,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,2.85,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.42,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,8.75,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.5,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.17,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,5.25,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,2.15,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.19,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,3.45,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.24,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.42,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,6.2,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,3.7,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,2.05,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,2.75,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.9,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,3.05,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.28,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,8.75,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,2.25,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.09,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.2,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.13,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.3,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.5699999999999998,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.12,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,9,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.7,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,5.8,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.46,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.09,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,1.2,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,2.7,4,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.32,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.2,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,3.8,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.6,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,5,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,12.5,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.7,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.1400000000000001,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,2.05,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,12.5,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,8,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,2.3,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.3,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.1400000000000001,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.8199999999999998,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,2.65,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.46,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,2.85,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.38,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,4.75,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,8.75,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,3.45,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,1.42,1.22,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.5,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.38,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.07,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,2.85,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.24,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.11,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,3.45,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.94,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.6,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,2.1,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.17,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.19,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.26,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.11,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,5.25,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.8,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.3599999999999999,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,8,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,1.06,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,8,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,2.5,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,5.5,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,1.07,3.35,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.32,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.2,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,3.8,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.6,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,5,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,12.5,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.7,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.1400000000000001,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,2.05,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,12.5,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,8,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,2.3,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.3,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.1400000000000001,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.8199999999999998,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,2.65,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.46,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,2.85,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.38,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,4.75,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,8.75,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,3.45,Neds
Boston Red Sox v Kansas City Royals,2025-08-05 08:40:00,Total Runs Over/Under,Boston Red Sox,Kansas City Royals,NA,3,1.22,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.48,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.1400000000000001,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,4,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,5.8,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.09,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.94,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.13,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.42,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.72,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,2.3,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.32,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,2.85,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,2.1,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.6,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,3.15,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.09,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,3.75,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,9.5,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.2,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,6.4,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.28,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,9,Neds
Philadelphia Phillies v Detroit Tigers,2025-08-04 08:40:00,Total Runs Over/Under,Philadelphia Phillies,Detroit Tigers,NA,4.4,1.22,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.42,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,6.2,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,3.7,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,2.05,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,2.75,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.9,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,3.05,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.28,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,8.75,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,2.25,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.09,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.2,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.13,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.3,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.5699999999999998,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.12,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,9,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.7,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,5.8,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.46,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.09,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,1.2,Neds
Los Angeles Angels v Tampa Bay Rays,2025-08-05 11:08:00,Total Runs Over/Under,Los Angeles Angels,Tampa Bay Rays,NA,7.5,4,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,6.6,1.67,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,6.6,2.05,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,6.6,1.32,Neds
